#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2023 05 18 02 00 999 99.0 99.0  0.55  4.00  3.06 245 9999.0  26.6  28.6 999.0 99.0 99.00
2023 05 18 02 30 999 99.0 99.0  0.55  4.26  3.05 240 9999.0  26.5  28.6 999.0 99.0 99.00
2023 05 18 03 00 999 99.0 99.0  0.52  4.00  3.11 247 9999.0  26.6  28.6 999.0 99.0 99.00
2023 05 18 03 30 999 99.0 99.0  0.48  4.26  3.02 235 9999.0  26.6  28.5 999.0 99.0 99.00
2023 05 18 04 00 999 99.0 99.0  0.46  3.92  2.99 254 9999.0  26.5  28.2 999.0 99.0 99.00
2023 05 18 04 30 999 99.0 99.0  0.45  3.77  2.99 250 9999.0  26.4  28.0 999.0 99.0 99.00
2023 05 18 05 00 999 99.0 99.0  0.43  3.77  2.81 259 9999.0  26.3  28.0 999.0 99.0 99.00
2023 05 18 05 30 999 99.0 99.0  0.41  3.51  2.86 256 9999.0  26.3  27.9 999.0 99.0 99.00
2023 05 18 06 00 999 99.0 99.0  0.39  3.92  2.92 247 9999.0  26.3  27.8 999.0 99.0 99.00
2023 05 18 06 30 999 99.0 99.0  0.36  3.64  2.83 258 9999.0  26.2  27.9 999.0 99.0 99.00
2023 05 18 07 00 999 99.0 99.0  0.35  3.64  2.89 247 9999.0  26.2  28.0 999.0 99.0 99.00
2023 05 18 07 30 999 99.0 99.0  0.34  3.51  2.83 240 9999.0  26.2  28.0 999.0 99.0 99.00
2023 05 18 08 00 999 99.0 99.0  0.35  3.45  2.79 221 9999.0  26.1  27.8 999.0 99.0 99.00
2023 05 18 08 30 999 99.0 99.0  0.34  5.71  2.86 249 9999.0  26.1  27.8 999.0 99.0 99.00
2023 05 18 09 00 999 99.0 99.0  0.31  4.65  2.94 243 9999.0  26.1  27.8 999.0 99.0 99.00
2023 05 18 09 30 999 99.0 99.0  0.31  4.65  2.78 235 9999.0  25.9  27.8 999.0 99.0 99.00
2023 05 18 10 00 999 99.0 99.0  0.29  4.55  2.76 228 9999.0  26.0  27.9 999.0 99.0 99.00
2023 05 18 10 30 999 99.0 99.0  0.29  4.55  2.78 233 9999.0  26.0  27.9 999.0 99.0 99.00
2023 05 18 11 00 999 99.0 99.0  0.31  9.09  2.78 161 9999.0  25.9  27.8 999.0 99.0 99.00
2023 05 18 11 30 999 99.0 99.0  0.34  5.71  3.02 267 9999.0  25.8  27.7 999.0 99.0 99.00
2023 05 18 12 00 999 99.0 99.0  0.32  5.71  3.06 257 9999.0  25.8  27.7 999.0 99.0 99.00
2023 05 18 12 30 999 99.0 99.0  0.30  3.85  3.14 217 9999.0  25.7  27.7 999.0 99.0 99.00
2023 05 18 13 00 999 99.0 99.0  0.33  9.09  3.54 148 9999.0  25.7  27.6 999.0 99.0 99.00
2023 05 18 13 30 999 99.0 99.0  0.30  3.77  3.34 220 9999.0  26.0  27.7 999.0 99.0 99.00
2023 05 18 14 00 999 99.0 99.0  0.32  3.92  3.40 218 9999.0  26.0  27.6 999.0 99.0 99.00
2023 05 18 14 30 999 99.0 99.0  0.30  3.70  3.47 222 9999.0  26.1  27.8 999.0 99.0 99.00
2023 05 18 15 00 999 99.0 99.0  0.30  8.70  3.41 153 9999.0  26.2  27.8 999.0 99.0 99.00
2023 05 18 15 30 999 99.0 99.0  0.30  4.00  3.44 218 9999.0  26.6  28.2 999.0 99.0 99.00
2023 05 18 16 00 999 99.0 99.0  0.29  3.77  3.36 216 9999.0  26.4  28.9 999.0 99.0 99.00
2023 05 18 16 30 999 99.0 99.0  0.27  3.45  3.17 231 9999.0  26.7  28.4 999.0 99.0 99.00
2023 05 18 17 00 999 99.0 99.0  0.29  4.00  3.29 234 9999.0  26.4  28.9 999.0 99.0 99.00
2023 05 18 17 30 999 99.0 99.0  0.27  3.45  3.27 228 9999.0  26.8  29.4 999.0 99.0 99.00
2023 05 18 18 00 999 99.0 99.0  0.28  3.85  3.38 222 9999.0  26.5  29.3 999.0 99.0 99.00
2023 05 18 18 30 999 99.0 99.0  0.28  3.85  3.23 232 9999.0  26.6  29.6 999.0 99.0 99.00
2023 05 18 19 00 999 99.0 99.0  0.29  3.45  3.05 228 9999.0  26.8  30.2 999.0 99.0 99.00
2023 05 18 19 30 999 99.0 99.0  0.27  3.92  3.08 227 9999.0  27.0  30.6 999.0 99.0 99.00
2023 05 18 20 00 999 99.0 99.0  0.27  3.92  3.41 208 9999.0  27.0  30.9 999.0 99.0 99.00
2023 05 18 20 30 999 99.0 99.0  0.25  4.26  3.50 221 9999.0  27.2  31.3 999.0 99.0 99.00
2023 05 18 21 00 999 99.0 99.0  0.26  3.39  3.42 242 9999.0  27.4  30.9 999.0 99.0 99.00
2023 05 18 21 30 999 99.0 99.0  0.25  3.70  3.34 226 9999.0  27.4  30.5 999.0 99.0 99.00
2023 05 18 22 00 999 99.0 99.0  0.26  3.77  3.42 225 9999.0  27.4  30.5 999.0 99.0 99.00
2023 05 18 22 30 999 99.0 99.0  0.27  4.00  3.44 229 9999.0  27.5  30.8 999.0 99.0 99.00
2023 05 18 23 00 999 99.0 99.0  0.26  3.77  3.33 227 9999.0  27.5  30.9 999.0 99.0 99.00
2023 05 18 23 30 999 99.0 99.0  0.25  3.57  3.18 235 9999.0  27.4  30.8 999.0 99.0 99.00
2023 05 19 00 00 999 99.0 99.0  0.27  3.57  3.22 217 9999.0  27.3  30.6 999.0 99.0 99.00
2023 05 19 00 30 999 99.0 99.0  0.26  3.39  3.06 231 9999.0  27.0  30.0 999.0 99.0 99.00
2023 05 19 01 00 999 99.0 99.0  0.27  3.57  2.87 218 9999.0  26.9  29.5 999.0 99.0 99.00
2023 05 19 01 30 999 99.0 99.0  0.28  3.33  2.82 229 9999.0  26.9  29.5 999.0 99.0 99.00
2023 05 19 02 00 999 99.0 99.0  0.26  4.44  2.85 230 9999.0  26.8  29.0 999.0 99.0 99.00
2023 05 19 02 30 999 99.0 99.0  0.26  5.41  2.82 229 9999.0  26.8  29.0 999.0 99.0 99.00
2023 05 19 03 00 999 99.0 99.0  0.25  3.51  2.70 240 9999.0  26.7  28.9 999.0 99.0 99.00
2023 05 19 03 30 999 99.0 99.0  0.26  3.39  2.76 225 9999.0  26.8  28.8 999.0 99.0 99.00
2023 05 19 04 00 999 99.0 99.0  0.27  3.64  2.75 219 9999.0  26.7  28.4 999.0 99.0 99.00
2023 05 19 04 30 999 99.0 99.0  0.26  2.99  2.79 218 9999.0  26.7  28.2 999.0 99.0 99.00
2023 05 19 05 00 999 99.0 99.0  0.25  3.33  2.53 209 9999.0  26.7  28.2 999.0 99.0 99.00
2023 05 19 05 30 999 99.0 99.0  0.26  2.50  2.39 230 9999.0  26.6  27.9 999.0 99.0 99.00
2023 05 19 06 00 999 99.0 99.0  0.27  2.33  2.41 259 9999.0  26.6  27.7 999.0 99.0 99.00
2023 05 19 06 30 999 99.0 99.0  0.26  2.17  2.31 264 9999.0  26.6  27.7 999.0 99.0 99.00
2023 05 19 07 00 999 99.0 99.0  0.25  2.30  2.36 259 9999.0  26.5  27.8 999.0 99.0 99.00
2023 05 19 07 30 999 99.0 99.0  0.25  4.00  2.41 190 9999.0  26.3  27.9 999.0 99.0 99.00
2023 05 19 08 00 999 99.0 99.0  0.24 99.00  2.43 999 9999.0  26.3  28.0 999.0 99.0 99.00
2023 05 19 08 30 999 99.0 99.0  0.23 99.00  2.49 999 9999.0  26.2  28.1 999.0 99.0 99.00
2023 05 19 09 00 999 99.0 99.0  0.22 99.00  2.48 999 9999.0  26.2  28.0 999.0 99.0 99.00
2023 05 19 09 30 999 99.0 99.0  0.23 99.00  2.79 999 9999.0  26.2  27.9 999.0 99.0 99.00
2023 05 19 10 00 999 99.0 99.0  0.24 99.00  3.09 999 9999.0  26.3  27.7 999.0 99.0 99.00
2023 05 19 10 30 999 99.0 99.0  0.21 99.00  2.90 999 9999.0  26.2  27.6 999.0 99.0 99.00
2023 05 19 11 00 999 99.0 99.0  0.19 99.00  2.92 999 9999.0  26.3  27.6 999.0 99.0 99.00
2023 05 19 11 30 999 99.0 99.0  0.25  3.33  3.11 212 9999.0  26.3  27.6 999.0 99.0 99.00
2023 05 19 12 00 999 99.0 99.0  0.21 99.00  3.10 999 9999.0  26.5  27.6 999.0 99.0 99.00
2023 05 19 12 30 999 99.0 99.0  0.20 99.00  3.05 999 9999.0  26.6  27.6 999.0 99.0 99.00
2023 05 19 13 00 999 99.0 99.0  0.21 99.00  3.36 999 9999.0 999.0  27.7 999.0 99.0 99.00
2023 05 19 13 30 999 99.0 99.0  0.19 99.00  3.21 999 9999.0 999.0  27.8 999.0 99.0 99.00
2023 05 19 14 00 999 99.0 99.0  0.18 99.00  3.17 999 9999.0 999.0  28.0 999.0 99.0 99.00
2023 05 19 14 30 999 99.0 99.0  0.22 99.00  3.48 999 9999.0  27.0  28.1 999.0 99.0 99.00
2023 05 19 15 00 999 99.0 99.0  0.22 99.00  3.37 999 9999.0  26.4  28.1 999.0 99.0 99.00
2023 05 19 15 30 999 99.0 99.0  0.23 99.00  2.56 999 9999.0  26.5  28.2 999.0 99.0 99.00
2023 05 19 16 00 999 99.0 99.0  0.25  2.00  2.39 123 9999.0  26.5  28.2 999.0 99.0 99.00
2023 05 19 16 30 999 99.0 99.0  0.25  1.96  2.48 123 9999.0  26.6  28.4 999.0 99.0 99.00
2023 05 19 17 00 999 99.0 99.0  0.24 99.00  2.44 999 9999.0  26.6  28.5 999.0 99.0 99.00
2023 05 19 17 30 999 99.0 99.0  0.21 99.00  2.44 999 9999.0  26.7  28.7 999.0 99.0 99.00
2023 05 19 18 00 999 99.0 99.0  0.19 99.00  2.63 999 9999.0  26.8  28.9 999.0 99.0 99.00
2023 05 19 18 30 999 99.0 99.0  0.21 99.00  3.09 999 9999.0  27.0  29.5 999.0 99.0 99.00
2023 05 19 19 00 999 99.0 99.0  0.18 99.00  3.02 999 9999.0  27.1  30.1 999.0 99.0 99.00
2023 05 19 19 30 999 99.0 99.0  0.16 99.00  2.81 999 9999.0  27.3  30.3 999.0 99.0 99.00
2023 05 19 20 00 999 99.0 99.0  0.17 99.00  3.12 999 9999.0  27.7  31.4 999.0 99.0 99.00
2023 05 19 20 30 999 99.0 99.0  0.16 99.00  3.33 999 9999.0  27.8  32.2 999.0 99.0 99.00
2023 05 19 21 00 999 99.0 99.0  0.17 99.00  3.47 999 9999.0  28.0  32.5 999.0 99.0 99.00
2023 05 19 21 30 999 99.0 99.0  0.17 99.00  3.29 999 9999.0  28.0  32.2 999.0 99.0 99.00
2023 05 19 22 00 999 99.0 99.0  0.15 99.00  3.27 999 9999.0  28.0  32.1 999.0 99.0 99.00
2023 05 19 22 30 999 99.0 99.0  0.15 99.00  3.29 999 9999.0  28.0  32.0 999.0 99.0 99.00
2023 05 19 23 00 999 99.0 99.0  0.19 99.00  3.75 999 9999.0  28.1  31.9 999.0 99.0 99.00
2023 05 19 23 30 999 99.0 99.0  0.16 99.00  3.17 999 9999.0  27.9  31.5 999.0 99.0 99.00
2023 05 20 00 00 999 99.0 99.0  0.16 99.00  3.24 999 9999.0  27.9  31.3 999.0 99.0 99.00
2023 05 20 00 30 999 99.0 99.0  0.17 99.00  3.20 999 9999.0  27.6  30.4 999.0 99.0 99.00
2023 05 20 01 00 999 99.0 99.0  0.18 99.00  3.17 999 9999.0  27.2  29.6 999.0 99.0 99.00
2023 05 20 01 30 999 99.0 99.0  0.18 99.00  3.14 999 9999.0  27.1  29.4 999.0 99.0 99.00
2023 05 20 02 00 999 99.0 99.0  0.18 99.00  3.03 999 9999.0  27.1  28.3 999.0 99.0 99.00
2023 05 20 02 30 999 99.0 99.0  0.18 99.00  3.11 999 9999.0  27.0  28.9 999.0 99.0 99.00
2023 05 20 03 00 999 99.0 99.0  0.19 99.00  3.18 999 9999.0  27.0  29.4 999.0 99.0 99.00
2023 05 20 03 30 999 99.0 99.0  0.20 99.00  3.30 999 9999.0  27.1  29.3 999.0 99.0 99.00
2023 05 20 04 00 999 99.0 99.0  0.19 99.00  3.35 999 9999.0  27.1  29.6 999.0 99.0 99.00
2023 05 20 04 30 999 99.0 99.0  0.23 99.00  3.44 999 9999.0  27.1  29.3 999.0 99.0 99.00
2023 05 20 05 00 999 99.0 99.0  0.21 99.00  2.66 999 9999.0  27.1  29.2 999.0 99.0 99.00
2023 05 20 05 30 999 99.0 99.0  0.21 99.00  2.78 999 9999.0  27.0  29.1 999.0 99.0 99.00
2023 05 20 06 00 999 99.0 99.0  0.23 99.00  3.11 999 9999.0  26.9  29.2 999.0 99.0 99.00
2023 05 20 06 30 999 99.0 99.0  0.23 99.00  3.74 999 9999.0  26.9  29.2 999.0 99.0 99.00
2023 05 20 07 00 999 99.0 99.0  0.22 99.00  3.40 999 9999.0  26.8  29.2 999.0 99.0 99.00
2023 05 20 07 30 999 99.0 99.0  0.20 99.00  3.26 999 9999.0  26.8  29.0 999.0 99.0 99.00
2023 05 20 08 00 999 99.0 99.0  0.19 99.00  3.16 999 9999.0  26.8  29.0 999.0 99.0 99.00
2023 05 20 08 30 999 99.0 99.0  0.18 99.00  3.23 999 9999.0  26.8  28.9 999.0 99.0 99.00
2023 05 20 09 00 999 99.0 99.0  0.19 99.00  3.59 999 9999.0  26.7  28.8 999.0 99.0 99.00
2023 05 20 09 30 999 99.0 99.0  0.18 99.00  3.44 999 9999.0  26.7  28.7 999.0 99.0 99.00
2023 05 20 10 00 999 99.0 99.0  0.21 99.00  3.19 999 9999.0  26.5  28.4 999.0 99.0 99.00
2023 05 20 10 30 999 99.0 99.0  0.21 99.00  2.97 999 9999.0  26.4  28.1 999.0 99.0 99.00
2023 05 20 11 00 999 99.0 99.0  0.25  5.26  3.09 263 9999.0  26.4  28.5 999.0 99.0 99.00
2023 05 20 11 30 999 99.0 99.0  0.22 99.00  2.92 999 9999.0  26.9  28.4 999.0 99.0 99.00
2023 05 20 12 00 999 99.0 99.0  0.21 99.00  2.87 999 9999.0  26.8  28.3 999.0 99.0 99.00
2023 05 20 12 30 999 99.0 99.0  0.21 99.00  2.97 999 9999.0  27.1  28.5 999.0 99.0 99.00
2023 05 20 13 00 999 99.0 99.0  0.19 99.00  2.94 999 9999.0  27.0  28.4 999.0 99.0 99.00
2023 05 20 13 30 999 99.0 99.0  0.20 99.00  2.98 999 9999.0  27.1  28.4 999.0 99.0 99.00
2023 05 20 14 00 999 99.0 99.0  0.25  3.57  2.79 246 9999.0  27.2  28.4 999.0 99.0 99.00
2023 05 20 14 30 999 99.0 99.0  0.23 99.00  2.69 999 9999.0  27.1  28.5 999.0 99.0 99.00
2023 05 20 15 00 999 99.0 99.0  0.22 99.00  2.65 999 9999.0  27.3  28.6 999.0 99.0 99.00
2023 05 20 15 30 999 99.0 99.0  0.19 99.00  2.57 999 9999.0  27.3  28.8 999.0 99.0 99.00
2023 05 20 16 00 999 99.0 99.0  0.20 99.00  2.64 999 9999.0  27.4  29.1 999.0 99.0 99.00
2023 05 20 16 30 999 99.0 99.0  0.21 99.00  2.75 999 9999.0  27.5  29.3 999.0 99.0 99.00
2023 05 20 17 00 999 99.0 99.0  0.23 99.00  2.85 999 9999.0  27.5  29.5 999.0 99.0 99.00
2023 05 20 17 30 999 99.0 99.0  0.22 99.00  2.91 999 9999.0  27.6  29.5 999.0 99.0 99.00
2023 05 20 18 00 999 99.0 99.0  0.19 99.00  2.59 999 9999.0  27.6  29.5 999.0 99.0 99.00
2023 05 20 18 30 999 99.0 99.0  0.20 99.00  2.46 999 9999.0  27.8  29.5 999.0 99.0 99.00
2023 05 20 19 00 999 99.0 99.0  0.20 99.00  2.39 999 9999.0  27.9  29.6 999.0 99.0 99.00
2023 05 20 19 30 999 99.0 99.0  0.21 99.00  2.43 999 9999.0  27.9  29.7 999.0 99.0 99.00
2023 05 20 20 00 999 99.0 99.0  0.21 99.00  2.70 999 9999.0  28.1  29.7 999.0 99.0 99.00
2023 05 20 20 30 999 99.0 99.0  0.20 99.00  2.54 999 9999.0  28.2  30.1 999.0 99.0 99.00
2023 05 20 21 00 999 99.0 99.0  0.19 99.00  2.69 999 9999.0 999.0  30.7 999.0 99.0 99.00
2023 05 20 21 30 999 99.0 99.0  0.18 99.00  2.64 999 9999.0  28.2  30.8 999.0 99.0 99.00
2023 05 20 22 00 999 99.0 99.0  0.18 99.00  2.67 999 9999.0  28.1  30.7 999.0 99.0 99.00
2023 05 20 22 30 999 99.0 99.0  0.20 99.00  2.86 999 9999.0  28.5  30.6 999.0 99.0 99.00
2023 05 20 23 00 999 99.0 99.0  0.22 99.00  2.87 999 9999.0  28.6  30.4 999.0 99.0 99.00
2023 05 20 23 30 999 99.0 99.0  0.21 99.00  2.69 999 9999.0  28.5  30.3 999.0 99.0 99.00
2023 05 21 00 00 999 99.0 99.0  0.23 99.00  2.65 999 9999.0  28.4  30.2 999.0 99.0 99.00
2023 05 21 00 30 999 99.0 99.0  0.30  5.88  3.02 113 9999.0  28.1  30.0 999.0 99.0 99.00
2023 05 21 01 00 999 99.0 99.0  0.26  2.02  2.40 242 9999.0  28.0  29.8 999.0 99.0 99.00
2023 05 21 01 30 999 99.0 99.0  0.29  3.45  2.47 253 9999.0  28.0  29.6 999.0 99.0 99.00
2023 05 21 02 00 999 99.0 99.0  0.28  2.60  2.49 238 9999.0  28.0  29.6 999.0 99.0 99.00
2023 05 21 02 30 999 99.0 99.0  0.27  2.13  2.45 233 9999.0  28.0  29.5 999.0 99.0 99.00
2023 05 21 03 00 999 99.0 99.0  0.28  3.57  2.38 188 9999.0  28.1  29.4 999.0 99.0 99.00
2023 05 21 03 30 999 99.0 99.0  0.27  2.04  2.33 252 9999.0  28.2  29.3 999.0 99.0 99.00
2023 05 21 04 00 999 99.0 99.0  0.29  2.13  2.22 258 9999.0  28.2  29.3 999.0 99.0 99.00
2023 05 21 04 30 999 99.0 99.0  0.29  2.13  2.25 277 9999.0  28.2  29.2 999.0 99.0 99.00
2023 05 21 05 00 999 99.0 99.0  0.32  2.22  2.39 275 9999.0  28.3  29.2 999.0 99.0 99.00
2023 05 21 05 30 999 99.0 99.0  0.31  2.38  2.24 264 9999.0  27.0  29.0 999.0 99.0 99.00
2023 05 21 06 00 999 99.0 99.0  0.33  2.99  2.25 242 9999.0  26.4  28.9 999.0 99.0 99.00
2023 05 21 06 30 999 99.0 99.0  0.35  6.67  2.41 155 9999.0  26.6  29.0 999.0 99.0 99.00
2023 05 21 07 00 999 99.0 99.0  0.41  2.60  2.39 288 9999.0  26.4  28.9 999.0 99.0 99.00
2023 05 21 07 30 999 99.0 99.0  0.46  2.78  2.45 320 9999.0  27.1  28.8 999.0 99.0 99.00
2023 05 21 08 00 999 99.0 99.0  0.45  2.60  2.52 302 9999.0  27.1  28.7 999.0 99.0 99.00
2023 05 21 08 30 999 99.0 99.0  0.39  3.33  2.48 271 9999.0  27.5  28.5 999.0 99.0 99.00
2023 05 21 09 00 999 99.0 99.0  0.37  3.13  2.49 265 9999.0  27.7  28.5 999.0 99.0 99.00
2023 05 21 09 30 999 99.0 99.0  0.40  3.45  2.48 249 9999.0  27.6  28.6 999.0 99.0 99.00
2023 05 21 10 00 999 99.0 99.0  0.43  3.45  2.43 265 9999.0  27.1  28.5 999.0 99.0 99.00
2023 05 21 10 30 999 99.0 99.0  0.43  3.17  2.43 270 9999.0  27.0  28.4 999.0 99.0 99.00
2023 05 21 11 00 999 99.0 99.0  0.46  3.17  2.33 266 9999.0  26.8  28.3 999.0 99.0 99.00
2023 05 21 11 30 999 99.0 99.0  0.51  2.25  2.32 328 9999.0  26.6  28.2 999.0 99.0 99.00
2023 05 21 12 00 999 99.0 99.0  0.54  2.53  2.29 321 9999.0  26.7  28.0 999.0 99.0 99.00
2023 05 21 12 30 999 99.0 99.0  0.54  2.60  2.28 338 9999.0  26.6  27.9 999.0 99.0 99.00
2023 05 21 13 00 999 99.0 99.0  0.54  2.82  2.29 327 9999.0  26.6  27.9 999.0 99.0 99.00
2023 05 21 13 30 999 99.0 99.0  0.56  2.70  2.26 352 9999.0  26.7  27.9 999.0 99.0 99.00
2023 05 21 14 00 999 99.0 99.0  0.54  2.78  2.27   5 9999.0  26.6  28.0 999.0 99.0 99.00
2023 05 21 14 30 999 99.0 99.0  0.51  2.78  2.23   6 9999.0  26.6  28.1 999.0 99.0 99.00
2023 05 21 15 00 999 99.0 99.0  0.50  2.86  2.21 355 9999.0  26.7  28.3 999.0 99.0 99.00
2023 05 21 15 30 999 99.0 99.0  0.51  2.82  2.24  11 9999.0  26.5  28.4 999.0 99.0 99.00
2023 05 21 16 00 999 99.0 99.0  0.49  2.82  2.27  14 9999.0  26.6  28.5 999.0 99.0 99.00
2023 05 21 16 30 999 99.0 99.0  0.45  2.78  2.26  16 9999.0  26.6  28.5 999.0 99.0 99.00
2023 05 21 17 00 999 99.0 99.0  0.40  2.63  2.29  17 9999.0  26.6  28.6 999.0 99.0 99.00
2023 05 21 17 30 999 99.0 99.0  0.37  2.78  2.21  16 9999.0  26.7  28.9 999.0 99.0 99.00
2023 05 21 18 00 999 99.0 99.0  0.33  2.67  2.14  17 9999.0  26.9  29.4 999.0 99.0 99.00
2023 05 21 18 30 999 99.0 99.0  0.30  2.50  2.17  18 9999.0  26.8  29.6 999.0 99.0 99.00
2023 05 21 19 00 999 99.0 99.0  0.28  2.44  2.38  16 9999.0  26.8  29.7 999.0 99.0 99.00
2023 05 21 19 30 999 99.0 99.0  0.23 99.00  2.28 999 9999.0  26.7  29.8 999.0 99.0 99.00
2023 05 21 20 00 999 99.0 99.0  0.22 99.00  2.23 999 9999.0  26.7  29.7 999.0 99.0 99.00
2023 05 21 20 30 999 99.0 99.0  0.21 99.00  2.18 999 9999.0  26.8  29.6 999.0 99.0 99.00
2023 05 21 21 00 999 99.0 99.0  0.22 99.00  2.05 999 9999.0  26.7  29.5 999.0 99.0 99.00
2023 05 21 21 30 999 99.0 99.0  0.24 99.00  2.03 999 9999.0  26.6  29.3 999.0 99.0 99.00
2023 05 21 22 00 999 99.0 99.0  0.28  2.04  2.22  22 9999.0  26.5  29.2 999.0 99.0 99.00
2023 05 21 22 30 999 99.0 99.0  0.27  2.11  2.24  30 9999.0  26.4  29.1 999.0 99.0 99.00
2023 05 21 23 00 999 99.0 99.0  0.27  4.00  2.25 221 9999.0  26.4  29.1 999.0 99.0 99.00
2023 05 21 23 30 999 99.0 99.0  0.31  6.06  2.46 118 9999.0  26.5  29.0 999.0 99.0 99.00
2023 05 22 00 00 999 99.0 99.0  0.31  6.06  2.45 117 9999.0  26.6  28.9 999.0 99.0 99.00
2023 05 22 00 30 999 99.0 99.0  0.28  2.38  2.27  38 9999.0  26.6  28.8 999.0 99.0 99.00
2023 05 22 01 00 999 99.0 99.0  0.28  2.25  2.18  37 9999.0  26.5  28.7 999.0 99.0 99.00
2023 05 22 01 30 999 99.0 99.0  0.31  2.30  2.21  46 9999.0  26.4  28.7 999.0 99.0 99.00
2023 05 22 02 00 999 99.0 99.0  0.29  2.30  2.22  40 9999.0  26.2  28.5 999.0 99.0 99.00
2023 05 22 02 30 999 99.0 99.0  0.30  2.47  2.26  48 9999.0  26.3  28.5 999.0 99.0 99.00
2023 05 22 03 00 999 99.0 99.0  0.28  2.35  2.25  43 9999.0  25.1  28.4 999.0 99.0 99.00
2023 05 22 03 30 999 99.0 99.0  0.26  2.27  2.25  34 9999.0  26.2  28.4 999.0 99.0 99.00
2023 05 22 04 00 999 99.0 99.0  0.22 99.00  2.26 999 9999.0  26.1  28.3 999.0 99.0 99.00
2023 05 22 04 30 999 99.0 99.0  0.20 99.00  2.25 999 9999.0  26.1  28.2 999.0 99.0 99.00
2023 05 22 05 00 999 99.0 99.0  0.20 99.00  2.65 999 9999.0  26.1  28.3 999.0 99.0 99.00
2023 05 22 05 30 999 99.0 99.0  0.20 99.00  2.86 999 9999.0  26.1  28.1 999.0 99.0 99.00
2023 05 22 06 00 999 99.0 99.0  0.18 99.00  2.69 999 9999.0  26.1  28.0 999.0 99.0 99.00
2023 05 22 06 30 999 99.0 99.0  0.17 99.00  2.79 999 9999.0  26.0  27.9 999.0 99.0 99.00
2023 05 22 07 00 999 99.0 99.0  0.16 99.00  2.91 999 9999.0  26.1  27.9 999.0 99.0 99.00
2023 05 22 07 30 999 99.0 99.0  0.15 99.00  2.97 999 9999.0  26.0  27.9 999.0 99.0 99.00
2023 05 22 08 00 999 99.0 99.0  0.15 99.00  2.98 999 9999.0  26.0  27.9 999.0 99.0 99.00
2023 05 22 08 30 999 99.0 99.0  0.14 99.00  2.85 999 9999.0  25.9  27.9 999.0 99.0 99.00
2023 05 22 09 00 999 99.0 99.0  0.13 99.00  2.96 999 9999.0  25.8  27.8 999.0 99.0 99.00
2023 05 22 09 30 999 99.0 99.0  0.17 99.00  2.94 999 9999.0  25.8  27.8 999.0 99.0 99.00
2023 05 22 10 00 999 99.0 99.0  0.27  2.70  2.57 353 9999.0  25.8  27.8 999.0 99.0 99.00
2023 05 22 10 30 999 99.0 99.0  0.25  2.53  2.25  15 9999.0  25.8  27.7 999.0 99.0 99.00
2023 05 22 11 00 999 99.0 99.0  0.27  5.13  2.38 275 9999.0  25.8  27.8 999.0 99.0 99.00
2023 05 22 11 30 999 99.0 99.0  0.26  2.38  2.37   6 9999.0  26.0  27.7 999.0 99.0 99.00
2023 05 22 12 00 999 99.0 99.0  0.26  5.13  2.37 273 9999.0  25.1  27.7 999.0 99.0 99.00
2023 05 22 12 30 999 99.0 99.0  0.27  2.25  2.29  19 9999.0  26.0  27.7 999.0 99.0 99.00
2023 05 22 13 00 999 99.0 99.0  0.28  2.27  2.25  30 9999.0  25.9  27.6 999.0 99.0 99.00
2023 05 22 13 30 999 99.0 99.0  0.29  2.30  2.26  20 9999.0  26.1  27.7 999.0 99.0 99.00
2023 05 22 14 00 999 99.0 99.0  0.27  2.33  2.13  29 9999.0  26.4  27.7 999.0 99.0 99.00
2023 05 22 14 30 999 99.0 99.0  0.27  2.27  2.07  22 9999.0  26.3  27.8 999.0 99.0 99.00
2023 05 22 15 00 999 99.0 99.0  0.26  2.22  2.03  26 9999.0  26.6  27.9 999.0 99.0 99.00
2023 05 22 15 30 999 99.0 99.0  0.24 99.00  1.99 999 9999.0  26.7  28.0 999.0 99.0 99.00
2023 05 22 16 00 999 99.0 99.0  0.23 99.00  2.01 999 9999.0  26.6  28.1 999.0 99.0 99.00
2023 05 22 16 30 999 99.0 99.0  0.22 99.00  1.98 999 9999.0  26.2  28.2 999.0 99.0 99.00
2023 05 22 17 00 999 99.0 99.0  0.21 99.00  2.06 999 9999.0  25.4  28.0 999.0 99.0 99.00
2023 05 22 17 30 999 99.0 99.0  0.20 99.00  2.11 999 9999.0 999.0  28.2 999.0 99.0 99.00
2023 05 22 18 00 999 99.0 99.0  0.20 99.00  2.27 999 9999.0 999.0  28.9 999.0 99.0 99.00
2023 05 22 18 30 999 99.0 99.0  0.17 99.00  2.29 999 9999.0  26.6  29.4 999.0 99.0 99.00
2023 05 22 19 00 999 99.0 99.0  0.15 99.00  2.43 999 9999.0  26.7  30.1 999.0 99.0 99.00
2023 05 22 19 30 999 99.0 99.0  0.14 99.00  2.50 999 9999.0  26.9  30.2 999.0 99.0 99.00
2023 05 22 20 00 999 99.0 99.0  0.16 99.00  2.90 999 9999.0  27.1  30.8 999.0 99.0 99.00
2023 05 22 20 30 999 99.0 99.0  0.13 99.00  2.97 999 9999.0  27.3  30.7 999.0 99.0 99.00
2023 05 22 21 00 999 99.0 99.0  0.12 99.00  3.21 999 9999.0  27.6  31.1 999.0 99.0 99.00
